transaction_id,order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_pct,discount_amount,revenue,cogs
TRX0022392,ORD010035,2025-08-14,CUST0273,P014,DKI Jakarta,7,20000,0.0604,8462.22,131537.78,108500
TRX0022393,ORD010035,2025-08-14,CUST0273,P001,DKI Jakarta,2,18500,0.0403,1492.24,35507.76,31600
TRX0023119,ORD010355,2025-08-14,CUST0098,P001,Jawa Tengah,4,18500,0.0944,6987.84,67012.16,63200
TRX0023120,ORD010355,2025-08-14,CUST0098,P005,Jawa Tengah,13,3000,0.1208,4712.36,34287.64,29900
TRX0023121,ORD010355,2025-08-14,CUST0098,P010,Jawa Tengah,14,9800,0.0739,10134.55,127065.45,105000
TRX0026358,ORD011786,2025-08-14,CUST0338,P011,Jawa Timur,3,11500,0.0612,2111.38,32388.62,26700
TRX0026359,ORD011786,2025-08-14,CUST0338,P010,Jawa Timur,7,9800,0.0764,5240.47,63359.53,52500
TRX0026360,ORD011786,2025-08-14,CUST0338,P001,Jawa Timur,4,18500,0.0575,4255.24,69744.76,63200
TRX0026361,ORD011786,2025-08-14,CUST0338,P007,Jawa Timur,7,12500,0.0596,5218.92,82281.08,67200
TRX0026362,ORD011786,2025-08-14,CUST0338,P006,Jawa Timur,11,9500,0.0303,3169.1,101330.9,78100
TRX0028799,ORD012867,2025-08-14,CUST0468,P009,Jawa Barat,25,3800,0.109,10352.07,84647.93,72500
TRX0029250,ORD013069,2025-08-14,CUST0472,P012,DKI Jakarta,5,16500,0.0631,5204.52,77295.48,65500
TRX0029251,ORD013069,2025-08-14,CUST0472,P001,DKI Jakarta,4,18500,0.0789,5841.04,68158.96,63200
TRX0029252,ORD013069,2025-08-14,CUST0472,P006,DKI Jakarta,7,9500,0.0798,5307.53,61192.47,49700
TRX0029254,ORD013069,2025-08-14,CUST0472,P002,DKI Jakarta,6,68000,0.1428,58247.46,349752.54,363000
TRX0031877,ORD014249,2025-08-14,CUST0114,P015,Bali,4,28500,0.0263,2993.06,111006.94,88000
TRX0031878,ORD014249,2025-08-14,CUST0114,P012,Bali,4,16500,0.0516,3407.56,62592.44,52400
TRX0031879,ORD014249,2025-08-14,CUST0114,P005,Bali,5,3000,0.0311,466.42,14533.58,11500
TRX0031880,ORD014249,2025-08-14,CUST0114,P002,Bali,11,68000,0.0722,54026.05,693973.95,665500
TRX0033117,ORD014791,2025-08-14,CUST0383,P007,Jawa Barat,8,12500,0.0533,5328.33,94671.67,76800
TRX0033118,ORD014791,2025-08-14,CUST0383,P001,Jawa Barat,4,18500,0.0753,5569.2,68430.8,63200
TRX0033119,ORD014791,2025-08-14,CUST0383,P012,Jawa Barat,4,16500,0.0696,4594.45,61405.55,52400
TRX0033120,ORD014791,2025-08-14,CUST0383,P003,Jawa Barat,4,15500,0.0641,3974.86,58025.14,52800
TRX0033836,ORD015108,2025-08-14,CUST0223,P012,Sumatera Utara,13,16500,0.0482,10346.7,204153.3,170300
TRX0033837,ORD015108,2025-08-14,CUST0223,P004,Sumatera Utara,7,3200,0.0697,1560.41,20839.59,17150
TRX0033838,ORD015108,2025-08-14,CUST0223,P001,Sumatera Utara,26,18500,0.1153,55473.71,425526.29,410800
TRX0033839,ORD015108,2025-08-14,CUST0223,P005,Sumatera Utara,6,3000,0.0404,726.76,17273.24,13800
TRX0033840,ORD015108,2025-08-14,CUST0223,P007,Sumatera Utara,5,12500,0.0696,4350.06,58149.94,48000
TRX0037998,ORD016980,2025-08-14,CUST0151,P014,Jawa Barat,6,20000,0.0367,4409.22,115590.78,93000
TRX0037999,ORD016980,2025-08-14,CUST0151,P002,Jawa Barat,20,68000,0.147,199859.67,1160140.33,1210000
TRX0039685,ORD017722,2025-08-14,CUST0261,P004,DKI Jakarta,2,3200,0.0968,619.49,5780.51,4900
TRX0040519,ORD018092,2025-08-14,CUST0235,P014,Jawa Tengah,16,20000,0.0523,16732.51,303267.49,248000
TRX0040520,ORD018092,2025-08-14,CUST0235,P002,Jawa Tengah,15,68000,0.04,40831.41,979168.59,907500
TRX0041715,ORD018620,2025-08-14,CUST0344,P002,DKI Jakarta,5,68000,0.0652,22181.03,317818.97,302500
TRX0042716,ORD019075,2025-08-14,CUST0039,P004,Banten,2,3200,0.0744,476.01,5923.99,4900
TRX0042717,ORD019075,2025-08-14,CUST0039,P008,Banten,5,19500,0.1204,11734.14,85765.86,82000
TRX0045280,ORD020234,2025-08-14,CUST0032,P011,Sumatera Utara,5,11500,0.0423,2430.86,55069.14,44500
TRX0052230,ORD023353,2025-08-14,CUST0032,P009,Sumatera Utara,3,3800,0.0874,996.84,10403.16,8700
TRX0052231,ORD023353,2025-08-14,CUST0032,P001,Sumatera Utara,4,18500,0.0469,3474.16,70525.84,63200
TRX0052232,ORD023353,2025-08-14,CUST0032,P010,Sumatera Utara,21,9800,0.1175,24185.81,181614.19,157500
TRX0055389,ORD024748,2025-08-14,CUST0405,P004,Jawa Timur,10,3200,0.0754,2412.26,29587.74,24500
TRX0000642,ORD000295,2025-08-15,CUST0084,P008,Jawa Tengah,9,19500,0.0645,11321.11,164178.89,147600
TRX0000643,ORD000295,2025-08-15,CUST0084,P004,Jawa Tengah,3,3200,0.085,815.93,8784.07,7350
TRX0000644,ORD000295,2025-08-15,CUST0084,P014,Jawa Tengah,5,20000,0.0781,7806.5,92193.5,77500
TRX0000645,ORD000295,2025-08-15,CUST0084,P006,Jawa Tengah,5,9500,0.0947,4497.44,43002.56,35500
TRX0001371,ORD000608,2025-08-15,CUST0342,P010,Jawa Barat,5,9800,0.038,1862.36,47137.64,37500
TRX0001372,ORD000608,2025-08-15,CUST0342,P013,Jawa Barat,3,13800,0.1038,4295.9,37104.1,31800
TRX0002017,ORD000893,2025-08-15,CUST0435,P009,Sumatera Utara,11,3800,0.0377,1574.02,40225.98,31900
TRX0004464,ORD001992,2025-08-15,CUST0161,P002,DKI Jakarta,4,68000,0.1371,37281.31,234718.69,242000
TRX0004465,ORD001992,2025-08-15,CUST0161,P005,DKI Jakarta,12,3000,0.0753,2711.51,33288.49,27600
TRX0004466,ORD001992,2025-08-15,CUST0161,P003,DKI Jakarta,3,15500,0.1296,6024.57,40475.43,39600
TRX0006197,ORD002785,2025-08-15,CUST0098,P008,Jawa Tengah,12,19500,0.0766,17914.22,216085.78,196800
TRX0007473,ORD003347,2025-08-15,CUST0264,P004,Jawa Timur,7,3200,0.0282,632.28,21767.72,17150
TRX0008708,ORD003883,2025-08-15,CUST0454,P004,Sumatera Utara,15,3200,0.1095,5255.51,42744.49,36750
TRX0008709,ORD003883,2025-08-15,CUST0454,P001,Sumatera Utara,8,18500,0.0651,9632.6,138367.4,126400
TRX0010008,ORD004461,2025-08-15,CUST0447,P003,Sumatera Utara,6,15500,0.0753,7001.29,85998.71,79200
TRX0010009,ORD004461,2025-08-15,CUST0447,P010,Sumatera Utara,7,9800,0.0745,5108.05,63491.95,52500
TRX0010010,ORD004461,2025-08-15,CUST0447,P005,Sumatera Utara,11,3000,0.0412,1360.75,31639.25,25300
TRX0010926,ORD004889,2025-08-15,CUST0374,P002,Jawa Timur,6,68000,0.11,44897.59,363102.41,363000
TRX0010927,ORD004889,2025-08-15,CUST0374,P014,Jawa Timur,3,20000,0.0026,157.29,59842.71,46500
TRX0012960,ORD005806,2025-08-15,CUST0308,P006,Sumatera Utara,9,9500,0.0889,7597.15,77902.85,63900
TRX0017091,ORD007637,2025-08-15,CUST0240,P008,Bali,10,19500,0.0857,16710.5,178289.5,164000
TRX0019484,ORD008704,2025-08-15,CUST0313,P008,DKI Jakarta,5,19500,0.0792,7724.71,89775.29,82000
TRX0026526,ORD011857,2025-08-15,CUST0477,P004,Jawa Barat,14,3200,0.0203,910.48,43889.52,34300
TRX0026528,ORD011857,2025-08-15,CUST0477,P012,Jawa Barat,5,16500,0.0772,6369.12,76130.88,65500
TRX0026529,ORD011857,2025-08-15,CUST0477,P007,Jawa Barat,17,12500,0.0371,7878.46,204621.54,163200
TRX0026530,ORD011857,2025-08-15,CUST0477,P011,Jawa Barat,10,11500,0.0725,8342.6,106657.4,89000
TRX0026674,ORD011930,2025-08-15,CUST0197,P002,Jawa Timur,9,68000,0.0699,42779.79,569220.21,544500
TRX0028067,ORD012538,2025-08-15,CUST0059,P008,Sumatera Utara,13,19500,0.0562,14237.4,239262.6,213200
TRX0028068,ORD012538,2025-08-15,CUST0059,P004,Sumatera Utara,1,3200,0.1184,378.72,2821.28,2450
TRX0029280,ORD013082,2025-08-15,CUST0099,P006,Banten,5,9500,0.0433,2059.08,45440.92,35500
TRX0029281,ORD013082,2025-08-15,CUST0099,P011,Banten,6,11500,0.0692,4771.38,64228.62,53400
TRX0029282,ORD013082,2025-08-15,CUST0099,P003,Banten,2,15500,0.069,2139.76,28860.24,26400
TRX0030036,ORD013412,2025-08-15,CUST0114,P005,Bali,19,3000,0.0781,4451.14,52548.86,43700
TRX0031901,ORD014259,2025-08-15,CUST0453,P007,Jawa Timur,9,12500,0.0505,5681.32,106818.68,86400
TRX0031902,ORD014259,2025-08-15,CUST0453,P004,Jawa Timur,10,3200,0.1139,3643.77,28356.23,24500
TRX0032697,ORD014604,2025-08-15,CUST0092,P005,Sulawesi Selatan,12,3000,0.073,2628.88,33371.12,27600
TRX0032698,ORD014604,2025-08-15,CUST0092,P013,Sulawesi Selatan,1,13800,0.0441,609.18,13190.82,10600
TRX0033293,ORD014867,2025-08-15,CUST0233,P001,Bali,13,18500,0.0648,15583.72,224916.28,205400
TRX0033294,ORD014867,2025-08-15,CUST0233,P002,Bali,7,68000,0.0896,42658.43,433341.57,423500
TRX0036111,ORD016124,2025-08-15,CUST0279,P002,Jawa Barat,1,68000,0.0625,4250.22,63749.78,60500
TRX0036112,ORD016124,2025-08-15,CUST0279,P005,Jawa Barat,3,3000,0.0,0.0,9000.0,6900
TRX0040888,ORD018251,2025-08-15,CUST0247,P001,Jawa Tengah,9,18500,0.0513,8543.31,157956.69,142200
TRX0045452,ORD020306,2025-08-15,CUST0208,P007,DKI Jakarta,11,12500,0.1068,14679.8,122820.2,105600
TRX0045980,ORD020530,2025-08-15,CUST0464,P007,Jawa Tengah,7,12500,0.0398,3478.77,84021.23,67200
TRX0047089,ORD021010,2025-08-15,CUST0215,P004,Jawa Tengah,7,3200,0.0202,452.34,21947.66,17150
TRX0049586,ORD022163,2025-08-15,CUST0341,P005,Sumatera Utara,5,3000,0.0628,942.05,14057.95,11500
TRX0049587,ORD022163,2025-08-15,CUST0341,P004,Sumatera Utara,2,3200,0.0539,344.76,6055.24,4900
TRX0049588,ORD022163,2025-08-15,CUST0341,P003,Sumatera Utara,8,15500,0.0618,7660.63,116339.37,105600
TRX0054566,ORD024377,2025-08-15,CUST0392,P004,Jawa Tengah,9,3200,0.0,0.0,28800.0,22050
TRX0054839,ORD024499,2025-08-15,CUST0262,P006,Bali,21,9500,0.1124,22431.52,177068.48,149100
TRX0000677,ORD000308,2025-08-16,CUST0257,P011,Sulawesi Selatan,1,11500,0.0402,462.26,11037.74,8900
TRX0000678,ORD000308,2025-08-16,CUST0257,P010,Sulawesi Selatan,2,9800,0.1002,1963.84,17636.16,15000
TRX0000679,ORD000308,2025-08-16,CUST0257,P003,Sulawesi Selatan,3,15500,0.0899,4180.91,42319.09,39600
TRX0001705,ORD000756,2025-08-16,CUST0463,P009,Jawa Timur,17,3800,0.0712,4600.01,59999.99,49300
TRX0001706,ORD000756,2025-08-16,CUST0463,P006,Jawa Timur,16,9500,0.1077,16377.45,135622.55,113600
TRX0001707,ORD000756,2025-08-16,CUST0463,P005,Jawa Timur,13,3000,0.0328,1277.87,37722.13,29900
TRX0001708,ORD000756,2025-08-16,CUST0463,P015,Jawa Timur,4,28500,0.0588,6698.5,107301.5,88000
TRX0002919,ORD001301,2025-08-16,CUST0063,P005,Jawa Tengah,3,3000,0.0713,642.08,8357.92,6900
TRX0002920,ORD001301,2025-08-16,CUST0063,P009,Jawa Tengah,11,3800,0.071,2967.32,38832.68,31900
TRX0005980,ORD002679,2025-08-16,CUST0316,P002,Banten,21,68000,0.0863,123299.37,1304700.63,1270500
TRX0005981,ORD002679,2025-08-16,CUST0316,P012,Banten,9,16500,0.0761,11295.0,137205.0,117900
TRX0005982,ORD002679,2025-08-16,CUST0316,P004,Banten,7,3200,0.0951,2129.2,20270.8,17150
TRX0005983,ORD002679,2025-08-16,CUST0316,P003,Banten,4,15500,0.0834,5173.6,56826.4,52800
TRX0008403,ORD003750,2025-08-16,CUST0337,P006,Jawa Barat,16,9500,0.144,21886.92,130113.08,113600
TRX0008404,ORD003750,2025-08-16,CUST0337,P009,Jawa Barat,8,3800,0.0792,2406.31,27993.69,23200
TRX0008405,ORD003750,2025-08-16,CUST0337,P002,Jawa Barat,9,68000,0.0585,35792.37,576207.63,544500
TRX0008406,ORD003750,2025-08-16,CUST0337,P008,Jawa Barat,7,19500,0.0376,5137.33,131362.67,114800
TRX0008407,ORD003750,2025-08-16,CUST0337,P014,Jawa Barat,20,20000,0.0843,33728.05,366271.95,310000
TRX0009445,ORD004207,2025-08-16,CUST0092,P003,Sulawesi Selatan,8,15500,0.0628,7782.15,116217.85,105600
TRX0009446,ORD004207,2025-08-16,CUST0092,P007,Sulawesi Selatan,4,12500,0.0811,4056.75,45943.25,38400
TRX0009448,ORD004207,2025-08-16,CUST0092,P004,Sulawesi Selatan,9,3200,0.1149,3310.17,25489.83,22050
TRX0009449,ORD004207,2025-08-16,CUST0092,P014,Sulawesi Selatan,1,20000,0.0959,1918.95,18081.05,15500
TRX0011447,ORD005125,2025-08-16,CUST0468,P001,Jawa Barat,6,18500,0.0607,6736.25,104263.75,94800
TRX0011448,ORD005125,2025-08-16,CUST0468,P008,Jawa Barat,5,19500,0.0744,7254.16,90245.84,82000
TRX0011449,ORD005125,2025-08-16,CUST0468,P002,Jawa Barat,7,68000,0.0922,43909.65,432090.35,423500
TRX0011485,ORD005140,2025-08-16,CUST0111,P001,DKI Jakarta,14,18500,0.0668,17304.38,241695.62,221200
TRX0011487,ORD005140,2025-08-16,CUST0111,P005,DKI Jakarta,16,3000,0.0461,2212.96,45787.04,36800
TRX0013185,ORD005908,2025-08-16,CUST0363,P002,DKI Jakarta,8,68000,0.0397,21596.36,522403.64,484000
TRX0013186,ORD005908,2025-08-16,CUST0363,P007,DKI Jakarta,5,12500,0.0328,2052.53,60447.47,48000
TRX0013187,ORD005908,2025-08-16,CUST0363,P013,DKI Jakarta,6,13800,0.094,7783.45,75016.55,63600
TRX0013188,ORD005908,2025-08-16,CUST0363,P004,DKI Jakarta,2,3200,0.0857,548.22,5851.78,4900
TRX0015419,ORD006893,2025-08-16,CUST0379,P001,DKI Jakarta,7,18500,0.0539,6977.95,122522.05,110600
TRX0015420,ORD006893,2025-08-16,CUST0379,P015,DKI Jakarta,9,28500,0.0772,19811.26,236688.74,198000
TRX0015421,ORD006893,2025-08-16,CUST0379,P014,DKI Jakarta,13,20000,0.1181,30694.17,229305.83,201500
TRX0015422,ORD006893,2025-08-16,CUST0379,P011,DKI Jakarta,4,11500,0.0265,1218.17,44781.83,35600
TRX0015725,ORD007023,2025-08-16,CUST0228,P009,Jawa Barat,2,3800,0.0593,450.86,7149.14,5800
TRX0015726,ORD007023,2025-08-16,CUST0228,P003,Jawa Barat,7,15500,0.0839,9107.96,99392.04,92400
TRX0015798,ORD007055,2025-08-16,CUST0262,P001,Bali,19,18500,0.0615,21621.69,329878.31,300200
TRX0015799,ORD007055,2025-08-16,CUST0262,P009,Bali,13,3800,0.0664,3282.1,46117.9,37700
TRX0015800,ORD007055,2025-08-16,CUST0262,P004,Bali,5,3200,0.1376,2202.26,13797.74,12250
TRX0015909,ORD007105,2025-08-16,CUST0088,P005,DKI Jakarta,14,3000,0.047,1973.42,40026.58,32200
TRX0015910,ORD007105,2025-08-16,CUST0088,P002,DKI Jakarta,4,68000,0.1397,37999.22,234000.78,242000
TRX0016065,ORD007172,2025-08-16,CUST0301,P012,Jawa Barat,18,16500,0.0223,6637.74,290362.26,235800
TRX0018597,ORD008298,2025-08-16,CUST0267,P006,Bali,10,9500,0.0734,6973.98,88026.02,71000
TRX0018598,ORD008298,2025-08-16,CUST0267,P005,Bali,6,3000,0.0958,1723.9,16276.1,13800
TRX0018599,ORD008298,2025-08-16,CUST0267,P002,Bali,10,68000,0.0852,57921.38,622078.62,605000
TRX0018600,ORD008298,2025-08-16,CUST0267,P004,Bali,2,3200,0.0,0.0,6400.0,4900
TRX0022431,ORD010054,2025-08-16,CUST0180,P007,Sulawesi Selatan,4,12500,0.0741,3707.42,46292.58,38400
TRX0024183,ORD010832,2025-08-16,CUST0180,P007,Sulawesi Selatan,12,12500,0.0309,4628.73,145371.27,115200
TRX0024184,ORD010832,2025-08-16,CUST0180,P006,Sulawesi Selatan,3,9500,0.0182,519.38,27980.62,21300
TRX0024185,ORD010832,2025-08-16,CUST0180,P012,Sulawesi Selatan,10,16500,0.0364,5999.91,159000.09,131000
TRX0024804,ORD011118,2025-08-16,CUST0152,P003,DKI Jakarta,19,15500,0.0096,2836.46,291663.54,250800
TRX0024805,ORD011118,2025-08-16,CUST0152,P002,DKI Jakarta,17,68000,0.1126,130165.57,1025834.43,1028500
TRX0024806,ORD011118,2025-08-16,CUST0152,P015,DKI Jakarta,7,28500,0.0847,16890.19,182609.81,154000
TRX0025875,ORD011581,2025-08-16,CUST0378,P001,Jawa Barat,7,18500,0.0821,10632.87,118867.13,110600
TRX0025876,ORD011581,2025-08-16,CUST0378,P014,Jawa Barat,5,20000,0.0243,2434.68,97565.32,77500
TRX0032206,ORD014398,2025-08-16,CUST0487,P001,Banten,3,18500,0.1044,5793.83,49706.17,47400
TRX0032207,ORD014398,2025-08-16,CUST0487,P005,Banten,7,3000,0.0859,1803.35,19196.65,16100
TRX0032208,ORD014398,2025-08-16,CUST0487,P004,Banten,3,3200,0.0305,292.86,9307.14,7350
TRX0032209,ORD014398,2025-08-16,CUST0487,P009,Banten,2,3800,0.0634,481.6,7118.4,5800
TRX0033217,ORD014835,2025-08-16,CUST0499,P001,Sulawesi Selatan,12,18500,0.1286,28538.53,193461.47,189600
TRX0033218,ORD014835,2025-08-16,CUST0499,P005,Sulawesi Selatan,3,3000,0.0669,601.71,8398.29,6900
TRX0035779,ORD015972,2025-08-16,CUST0021,P001,Jawa Barat,15,18500,0.0767,21271.56,256228.44,237000
TRX0035900,ORD016028,2025-08-16,CUST0453,P014,Jawa Timur,7,20000,0.1126,15763.91,124236.09,108500
TRX0035901,ORD016028,2025-08-16,CUST0453,P010,Jawa Timur,18,9800,0.092,16229.7,160170.3,135000
TRX0036144,ORD016139,2025-08-16,CUST0379,P001,DKI Jakarta,20,18500,0.0918,33965.46,336034.54,316000
TRX0036145,ORD016139,2025-08-16,CUST0379,P006,DKI Jakarta,2,9500,0.0908,1726.05,17273.95,14200
TRX0036146,ORD016139,2025-08-16,CUST0379,P004,DKI Jakarta,10,3200,0.1084,3469.92,28530.08,24500
TRX0040667,ORD018165,2025-08-16,CUST0463,P005,Jawa Timur,23,3000,0.1196,8251.27,60748.73,52900
TRX0040668,ORD018165,2025-08-16,CUST0463,P001,Jawa Timur,11,18500,0.1003,20418.11,183081.89,173800
TRX0040669,ORD018165,2025-08-16,CUST0463,P012,Jawa Timur,3,16500,0.0974,4819.93,44680.07,39300
TRX0040973,ORD018293,2025-08-16,CUST0481,P001,Jawa Barat,14,18500,0.0726,18806.53,240193.47,221200
TRX0040974,ORD018293,2025-08-16,CUST0481,P002,Jawa Barat,3,68000,0.0802,16361.22,187638.78,181500
TRX0040975,ORD018293,2025-08-16,CUST0481,P005,Jawa Barat,7,3000,0.0005,9.78,20990.22,16100
TRX0041084,ORD018343,2025-08-16,CUST0032,P011,Sumatera Utara,3,11500,0.0508,1750.95,32749.05,26700
TRX0041085,ORD018343,2025-08-16,CUST0032,P009,Sumatera Utara,2,3800,0.0652,495.68,7104.32,5800
TRX0041086,ORD018343,2025-08-16,CUST0032,P001,Sumatera Utara,6,18500,0.0157,1744.11,109255.89,94800
TRX0043283,ORD019335,2025-08-16,CUST0348,P002,Jawa Barat,7,68000,0.087,41435.21,434564.79,423500
TRX0043284,ORD019335,2025-08-16,CUST0348,P001,Jawa Barat,4,18500,0.0374,2770.93,71229.07,63200
TRX0043285,ORD019335,2025-08-16,CUST0348,P010,Jawa Barat,4,9800,0.0435,1704.11,37495.89,30000
TRX0047117,ORD021024,2025-08-16,CUST0194,P005,Jawa Tengah,6,3000,0.0726,1306.58,16693.42,13800
TRX0047182,ORD021051,2025-08-16,CUST0186,P004,Jawa Barat,8,3200,0.1012,2590.93,23009.07,19600
TRX0047318,ORD021114,2025-08-16,CUST0006,P007,Jawa Barat,7,12500,0.0815,7130.71,80369.29,67200
TRX0047319,ORD021114,2025-08-16,CUST0006,P003,Jawa Barat,6,15500,0.0805,7487.81,85512.19,79200
TRX0052124,ORD023300,2025-08-16,CUST0167,P003,Jawa Barat,8,15500,0.0697,8647.21,115352.79,105600
TRX0052125,ORD023300,2025-08-16,CUST0167,P001,Jawa Barat,15,18500,0.0796,22085.73,255414.27,237000
TRX0054543,ORD024364,2025-08-16,CUST0098,P003,Jawa Tengah,28,15500,0.1479,64208.52,369791.48,369600
TRX0054874,ORD024520,2025-08-16,CUST0287,P015,Jawa Timur,9,28500,0.0707,18137.23,238362.77,198000
TRX0054875,ORD024520,2025-08-16,CUST0287,P006,Jawa Timur,14,9500,0.0496,6590.66,126409.34,99400
TRX0054876,ORD024520,2025-08-16,CUST0287,P002,Jawa Timur,5,68000,0.0605,20577.33,319422.67,302500
TRX0055299,ORD024703,2025-08-16,CUST0262,P013,Bali,5,13800,0.0612,4226.18,64773.82,53000
TRX0001198,ORD000529,2025-08-17,CUST0500,P002,Bali,2,68000,0.1152,15666.6,120333.4,121000
TRX0001199,ORD000529,2025-08-17,CUST0500,P004,Bali,11,3200,0.0698,2455.78,32744.22,26950
TRX0002211,ORD000982,2025-08-17,CUST0031,P005,Jawa Timur,1,3000,0.1256,376.89,2623.11,2300
TRX0002212,ORD000982,2025-08-17,CUST0031,P004,Jawa Timur,15,3200,0.0982,4712.08,43287.92,36750
TRX0002213,ORD000982,2025-08-17,CUST0031,P009,Jawa Timur,10,3800,0.0805,3059.04,34940.96,29000
TRX0002503,ORD001121,2025-08-17,CUST0342,P005,Jawa Barat,2,3000,0.1641,984.45,5015.55,4600
TRX0003539,ORD001569,2025-08-17,CUST0313,P001,DKI Jakarta,4,18500,0.0834,6170.62,67829.38,63200
TRX0003540,ORD001569,2025-08-17,CUST0313,P008,DKI Jakarta,10,19500,0.0794,15485.25,179514.75,164000
TRX0005135,ORD002288,2025-08-17,CUST0453,P014,Jawa Timur,4,20000,0.0761,6088.58,73911.42,62000
TRX0005136,ORD002288,2025-08-17,CUST0453,P002,Jawa Timur,21,68000,0.1194,170537.78,1257462.22,1270500
TRX0005137,ORD002288,2025-08-17,CUST0453,P006,Jawa Timur,2,9500,0.0339,644.69,18355.31,14200
TRX0005159,ORD002300,2025-08-17,CUST0253,P002,DKI Jakarta,17,68000,0.0485,56084.61,1099915.39,1028500
TRX0005160,ORD002300,2025-08-17,CUST0253,P011,DKI Jakarta,4,11500,0.0611,2810.42,43189.58,35600
TRX0005161,ORD002300,2025-08-17,CUST0253,P007,DKI Jakarta,23,12500,0.1369,39348.81,248151.19,220800
TRX0005162,ORD002300,2025-08-17,CUST0253,P004,DKI Jakarta,9,3200,0.0719,2071.78,26728.22,22050
TRX0005163,ORD002300,2025-08-17,CUST0253,P006,DKI Jakarta,6,9500,0.1429,8146.86,48853.14,42600
TRX0005219,ORD002327,2025-08-17,CUST0302,P012,Jawa Barat,9,16500,0.0698,10363.42,138136.58,117900
TRX0005535,ORD002476,2025-08-17,CUST0059,P010,Sumatera Utara,5,9800,0.0566,2771.81,46228.19,37500
TRX0005597,ORD002502,2025-08-17,CUST0059,P003,Sumatera Utara,4,15500,0.0365,2261.22,59738.78,52800
TRX0005703,ORD002551,2025-08-17,CUST0096,P001,Jawa Barat,5,18500,0.059,5456.11,87043.89,79000
TRX0007340,ORD003290,2025-08-17,CUST0252,P004,Jawa Tengah,8,3200,0.12,3072.9,22527.1,19600
TRX0011185,ORD005011,2025-08-17,CUST0308,P005,Sumatera Utara,15,3000,0.0604,2715.96,42284.04,34500
TRX0011572,ORD005186,2025-08-17,CUST0231,P008,Jawa Barat,12,19500,0.0782,18301.65,215698.35,196800
TRX0011573,ORD005186,2025-08-17,CUST0231,P012,Jawa Barat,6,16500,0.0841,8322.8,90677.2,78600
TRX0011574,ORD005186,2025-08-17,CUST0231,P001,Jawa Barat,13,18500,0.1339,32203.43,208296.57,205400
TRX0011642,ORD005216,2025-08-17,CUST0215,P008,Jawa Tengah,6,19500,0.0255,2978.42,114021.58,98400
TRX0011643,ORD005216,2025-08-17,CUST0215,P001,Jawa Tengah,11,18500,0.0847,17227.86,186272.14,173800
TRX0012720,ORD005694,2025-08-17,CUST0316,P010,Banten,2,9800,0.0342,669.42,18930.58,15000
TRX0013520,ORD006057,2025-08-17,CUST0319,P002,DKI Jakarta,12,68000,0.0237,19329.28,796670.72,726000
TRX0015452,ORD006904,2025-08-17,CUST0232,P005,Banten,9,3000,0.0643,1735.46,25264.54,20700
TRX0016416,ORD007333,2025-08-17,CUST0268,P004,Banten,10,3200,0.1168,3736.38,28263.62,24500
TRX0016417,ORD007333,2025-08-17,CUST0268,P001,Banten,4,18500,0.05,3699.81,70300.19,63200
TRX0016707,ORD007464,2025-08-17,CUST0326,P003,Jawa Barat,6,15500,0.0381,3547.3,89452.7,79200
TRX0016708,ORD007464,2025-08-17,CUST0326,P004,Jawa Barat,17,3200,0.0158,861.14,53538.86,41650
TRX0016886,ORD007547,2025-08-17,CUST0295,P005,Jawa Barat,12,3000,0.0249,898.12,35101.88,27600
TRX0016887,ORD007547,2025-08-17,CUST0295,P010,Jawa Barat,15,9800,0.0985,14486.54,132513.46,112500
TRX0016888,ORD007547,2025-08-17,CUST0295,P006,Jawa Barat,10,9500,0.0462,4386.73,90613.27,71000
TRX0019870,ORD008888,2025-08-17,CUST0266,P006,Sumatera Utara,8,9500,0.0027,205.6,75794.4,56800
TRX0021407,ORD009589,2025-08-17,CUST0199,P003,Sumatera Utara,10,15500,0.1125,17432.5,137567.5,132000
TRX0024288,ORD010877,2025-08-17,CUST0167,P006,Jawa Barat,14,9500,0.0488,6495.44,126504.56,99400
TRX0026582,ORD011882,2025-08-17,CUST0428,P001,Jawa Barat,7,18500,0.0704,9117.81,120382.19,110600
TRX0028096,ORD012555,2025-08-17,CUST0003,P003,Jawa Barat,3,15500,0.0606,2819.7,43680.3,39600
TRX0028097,ORD012555,2025-08-17,CUST0003,P009,Jawa Barat,12,3800,0.0374,1703.3,43896.7,34800
TRX0028098,ORD012555,2025-08-17,CUST0003,P006,Jawa Barat,2,9500,0.0792,1504.33,17495.67,14200
TRX0028599,ORD012774,2025-08-17,CUST0468,P006,Jawa Barat,9,9500,0.0133,1140.41,84359.59,63900
TRX0028600,ORD012774,2025-08-17,CUST0468,P004,Jawa Barat,5,3200,0.1012,1619.42,14380.58,12250
TRX0028601,ORD012774,2025-08-17,CUST0468,P003,Jawa Barat,4,15500,0.0646,4004.46,57995.54,52800
TRX0030967,ORD013830,2025-08-17,CUST0297,P002,Jawa Barat,18,68000,0.0722,88394.14,1135605.86,1089000
TRX0035305,ORD015765,2025-08-17,CUST0225,P011,Jawa Timur,3,11500,0.0968,3338.66,31161.34,26700
TRX0035306,ORD015765,2025-08-17,CUST0225,P010,Jawa Timur,4,9800,0.0405,1587.2,37612.8,30000
TRX0035307,ORD015765,2025-08-17,CUST0225,P008,Jawa Timur,12,19500,0.0299,7001.05,226998.95,196800
